document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-16404,Ending Birth Tourism,Presidential Document,,2026-08-11,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/08/11/2026-16404/ending-birth-tourism,https://www.govinfo.gov/content/pkg/FR-2026-08-11/pdf/2026-16404.pdf,True
2026-16403,Continuing To Protect the Meaning and Value of American Citizenship,Presidential Document,,2026-08-11,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/08/11/2026-16403/continuing-to-protect-the-meaning-and-value-of-american-citizenship,https://www.govinfo.gov/content/pkg/FR-2026-08-11/pdf/2026-16403.pdf,True
2026-16401,"National Purple Heart Day, 2026",Presidential Document,,2026-08-11,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/08/11/2026-16401/national-purple-heart-day-2026,https://www.govinfo.gov/content/pkg/FR-2026-08-11/pdf/2026-16401.pdf,True
2026-16400,Adjusting Imports of Polysilicon and Its Derivatives Into the United States,Presidential Document,,2026-08-11,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/08/11/2026-16400/adjusting-imports-of-polysilicon-and-its-derivatives-into-the-united-states,https://www.govinfo.gov/content/pkg/FR-2026-08-11/pdf/2026-16400.pdf,True
2026-16375,"Schedules of Controlled Substances: Rescheduling of Suvorexant, Lemborexant, and Daridorexant From Schedule IV Into Schedule V",Proposed Rule,Notice of proposed rulemaking.,2026-08-11,,2026-09-10,Justice Department; Drug Enforcement Administration,Docket No. DEA-1645,https://www.federalregister.gov/documents/2026/08/11/2026-16375/schedules-of-controlled-substances-rescheduling-of-suvorexant-lemborexant-and-daridorexant-from,https://www.govinfo.gov/content/pkg/FR-2026-08-11/pdf/2026-16375.pdf,True
2026-16374,"NRC Modernization: Rulemaking Procedure, Federal Advisory Committee Act Alignment, Access, and Security",Rule,Direct final rule.,2026-08-11,2026-10-26,2026-09-10,Nuclear Regulatory Commission,NRC-2025-1139,https://www.federalregister.gov/documents/2026/08/11/2026-16374/nrc-modernization-rulemaking-procedure-federal-advisory-committee-act-alignment-access-and-security,https://www.govinfo.gov/content/pkg/FR-2026-08-11/pdf/2026-16374.pdf,True
2026-16373,"NRC Modernization: Rulemaking Procedure, Federal Advisory Committee Act Alignment, Access, and Security",Proposed Rule,Proposed rule.,2026-08-11,,2026-09-10,Nuclear Regulatory Commission,NRC-2025-1139,https://www.federalregister.gov/documents/2026/08/11/2026-16373/nrc-modernization-rulemaking-procedure-federal-advisory-committee-act-alignment-access-and-security,https://www.govinfo.gov/content/pkg/FR-2026-08-11/pdf/2026-16373.pdf,True
2026-16370,Reforms to 13 CFR 124.103 To Remove SBA's 8(a) Program's Rebuttable Presumption of Social Disadvantage for Individually Owned Firms Only. Reforms Do Not Impact Entity-Owned Firms,Rule,Final rule.,2026-08-11,2026-09-10,,Small Business Administration,SBA-2026-0133,https://www.federalregister.gov/documents/2026/08/11/2026-16370/reforms-to-13-cfr-124103-to-remove-sbas-8a-programs-rebuttable-presumption-of-social-disadvantage,https://www.govinfo.gov/content/pkg/FR-2026-08-11/pdf/2026-16370.pdf,True
2026-16368,Medicare Program; Regulatory Alignment for Predictable and Immediate Device (RAPID) Coverage Pathway,Notice,Notice with comment period.,2026-08-11,,2026-10-13,Health and Human Services Department; Centers for Medicare & Medicaid Services,CMS-3487-NC,https://www.federalregister.gov/documents/2026/08/11/2026-16368/medicare-program-regulatory-alignment-for-predictable-and-immediate-device-rapid-coverage-pathway,https://www.govinfo.gov/content/pkg/FR-2026-08-11/pdf/2026-16368.pdf,True
2026-16367,"Marine Mammals; Incidental Take During Specified Activities; Proposed Incidental Harassment Authorization for Southwest Alaska Stock of Northern Sea Otters in Unalaska, Alaska",Notice,Notice of receipt of application; proposed incidental harassment authorization; draft environmental assessment; request for comments.,2026-08-11,,2026-09-10,Interior Department; Fish and Wildlife Service,Docket No. FWS-R7-ES-2026-2576; FXES111607MRG01-267-FF07CAMM00,https://www.federalregister.gov/documents/2026/08/11/2026-16367/marine-mammals-incidental-take-during-specified-activities-proposed-incidental-harassment,https://www.govinfo.gov/content/pkg/FR-2026-08-11/pdf/2026-16367.pdf,True
