document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-18141,Establishing the United States Space Academy,Presidential Document,,2026-09-03,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/03/2026-18141/establishing-the-united-states-space-academy,https://www.govinfo.gov/content/pkg/FR-2026-09-03/pdf/2026-18141.pdf,True
2026-18107,"List of Approved Spent Fuel Storage Casks: Holtec International HI-STORM Flood/Wind System, Certificate of Compliance No. 1032, Amendment No. 10",Rule,Direct final rule; confirmation of effective date.,2026-09-03,2026-10-06,,Nuclear Regulatory Commission,NRC-2026-2476,https://www.federalregister.gov/documents/2026/09/03/2026-18107/list-of-approved-spent-fuel-storage-casks-holtec-international-hi-storm-floodwind-system-certificate,https://www.govinfo.gov/content/pkg/FR-2026-09-03/pdf/2026-18107.pdf,True
2026-18104,Form PF; Reporting Requirements for All Filers and Large Hedge Fund Advisers; Further Extension of Compliance Date,Rule,Joint final rule; further extension of compliance date.,2026-09-03,2026-09-03,,Commodity Futures Trading Commission; Securities and Exchange Commission,Release No. IA-6992; File No. S7-22-22,https://www.federalregister.gov/documents/2026/09/03/2026-18104/form-pf-reporting-requirements-for-all-filers-and-large-hedge-fund-advisers-further-extension-of,https://www.govinfo.gov/content/pkg/FR-2026-09-03/pdf/2026-18104.pdf,True
2026-18103,Notice of Availability and Request for Comment: Revision to the Voluntary Standard for Products Containing Button Cell or Coin Batteries,Proposed Rule,Notice of availability and request for comment.,2026-09-03,,2026-09-17,Consumer Product Safety Commission,Docket No. CPSC-2023-0004,https://www.federalregister.gov/documents/2026/09/03/2026-18103/notice-of-availability-and-request-for-comment-revision-to-the-voluntary-standard-for-products,https://www.govinfo.gov/content/pkg/FR-2026-09-03/pdf/2026-18103.pdf,True
2026-18096,"Chlorinated Isocyanurates From Spain: Preliminary Results Rescission, in Part of Antidumping Duty Administrative Review; 2024-2025",Notice,,2026-09-03,,,Commerce Department; International Trade Administration,A-469-814,https://www.federalregister.gov/documents/2026/09/03/2026-18096/chlorinated-isocyanurates-from-spain-preliminary-results-rescission-in-part-of-antidumping-duty,https://www.govinfo.gov/content/pkg/FR-2026-09-03/pdf/2026-18096.pdf,True
2026-18095,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Evaluations of Coastal Zone Management Act Programs-State Coastal Management Programs and National Estuarine Research Reserves,Notice,"Notice of Information Collection, request for comment.",2026-09-03,,2026-11-02,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/09/03/2026-18095/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-09-03/pdf/2026-18095.pdf,True
2026-18094,Commercial Customs Operations Advisory Committee,Notice,Notice of open Federal Advisory Committee meeting.,2026-09-03,,2026-09-18,Homeland Security Department; U.S. Customs and Border Protection,Docket No. USCBP-2026-1057,https://www.federalregister.gov/documents/2026/09/03/2026-18094/commercial-customs-operations-advisory-committee,https://www.govinfo.gov/content/pkg/FR-2026-09-03/pdf/2026-18094.pdf,True
2026-18093,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Nautical Discrepancy and Data Reporting System,Notice,,2026-09-03,,,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/09/03/2026-18093/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-09-03/pdf/2026-18093.pdf,True
2026-18092,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Western Alaska Community Development Quota (CDQ) Program,Notice,,2026-09-03,,,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/09/03/2026-18092/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-09-03/pdf/2026-18092.pdf,True
2026-18091,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Limits of Application of Take Prohibitions,Notice,,2026-09-03,,,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/09/03/2026-18091/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-09-03/pdf/2026-18091.pdf,True
