document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
C3-2026-15190,Affirmative Asylum Referrals Without Interview,Rule,,2026-08-31,,,Homeland Security Department,CIS No. 2851-26; DHS Docket No. USCIS-2026-0199,https://www.federalregister.gov/documents/2026/08/31/C3-2026-15190/affirmative-asylum-referrals-without-interview,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/C3-2026-15190.pdf,True
2026-17843,Declaring a National Emergency To Secure the United States Bulk-Power System,Presidential Document,,2026-08-31,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/08/31/2026-17843/declaring-a-national-emergency-to-secure-the-united-states-bulk-power-system,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17843.pdf,True
2026-17842,Further Ensuring Affordable Beef for the American Consumer,Presidential Document,,2026-08-31,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/08/31/2026-17842/further-ensuring-affordable-beef-for-the-american-consumer,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17842.pdf,True
2026-17841,Fifth Anniversary of the Attack at Abbey Gate,Presidential Document,,2026-08-31,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/08/31/2026-17841/fifth-anniversary-of-the-attack-at-abbey-gate,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17841.pdf,True
2026-17800,Petition for Exemption and Other Relief,Notice,Notice of petition for exemption and solicitation of comments on grant of petition with conditions.,2026-08-31,,2026-09-21,Transportation Department; Federal Aviation Administration,Docket No.: FAA-2026-9043; Summary Notice No. 2026-23,https://www.federalregister.gov/documents/2026/08/31/2026-17800/petition-for-exemption-and-other-relief,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17800.pdf,True
2026-17792,"Permitting Use of Computer-Based, Three-Dimensional Simulation for Periodic Refresher Training on Brake Systems",Rule,Final rule.,2026-08-31,2026-09-30,,Transportation Department; Federal Railroad Administration,Docket No. FRA-2025-0127,https://www.federalregister.gov/documents/2026/08/31/2026-17792/permitting-use-of-computer-based-three-dimensional-simulation-for-periodic-refresher-training-on,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17792.pdf,True
2026-17791,Miscellaneous Amendments to FRA's Accident Reporting Regulations,Rule,Final rule.,2026-08-31,2026-09-30,,Transportation Department; Federal Railroad Administration,Docket No. FRA-2025-0123,https://www.federalregister.gov/documents/2026/08/31/2026-17791/miscellaneous-amendments-to-fras-accident-reporting-regulations,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17791.pdf,True
2026-17790,Retiring Form FRA F 6180.107 and Form FRA F 6180.150,Rule,Final rule.,2026-08-31,2026-09-30,,Transportation Department; Federal Railroad Administration,Docket No. FRA-2025-0124,https://www.federalregister.gov/documents/2026/08/31/2026-17790/retiring-form-fra-f-6180107-and-form-fra-f-6180150,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17790.pdf,True
2026-17789,Repealing Outdated Railroad Workplace Safety Requirements and Making Other Improvements,Rule,Final rule.,2026-08-31,2026-09-30,,Transportation Department; Federal Railroad Administration,Docket No. FRA-2025-0083,https://www.federalregister.gov/documents/2026/08/31/2026-17789/repealing-outdated-railroad-workplace-safety-requirements-and-making-other-improvements,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17789.pdf,True
2026-17788,Expanding Certain Locomotive Wheel Set Diameter Variations,Rule,Final rule.,2026-08-31,2026-09-30,,Transportation Department; Federal Railroad Administration,Docket No. FRA-2025-0126,https://www.federalregister.gov/documents/2026/08/31/2026-17788/expanding-certain-locomotive-wheel-set-diameter-variations,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17788.pdf,True
2026-17787,Repealing Special Approval Requirement for Freight Cars More Than 50 Years Old,Rule,Final rule.,2026-08-31,2026-09-30,,Transportation Department; Federal Railroad Administration,Docket No. FRA-2025-0117,https://www.federalregister.gov/documents/2026/08/31/2026-17787/repealing-special-approval-requirement-for-freight-cars-more-than-50-years-old,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17787.pdf,True
2026-17786,Enhancing Railroad Discretion in Sounding Locomotive Horns at Passenger Stations,Rule,Final rule.,2026-08-31,2026-09-30,,Transportation Department; Federal Railroad Administration,Docket No. FRA-2025-0128,https://www.federalregister.gov/documents/2026/08/31/2026-17786/enhancing-railroad-discretion-in-sounding-locomotive-horns-at-passenger-stations,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17786.pdf,True
2026-17784,Amendments to Brake System Maintenance and Inspection Requirements,Rule,Final rule.,2026-08-31,2026-09-30,,Transportation Department; Federal Railroad Administration,Docket No. FRA-2025-0130,https://www.federalregister.gov/documents/2026/08/31/2026-17784/amendments-to-brake-system-maintenance-and-inspection-requirements,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17784.pdf,True
2026-17783,Regulatory Relief From Locomotive Horn Sounding Pattern at Public Highway-Rail Grade Crossings,Rule,Final rule.,2026-08-31,2026-09-30,,Transportation Department; Federal Railroad Administration,Docket No. FRA-2025-0121,https://www.federalregister.gov/documents/2026/08/31/2026-17783/regulatory-relief-from-locomotive-horn-sounding-pattern-at-public-highway-rail-grade-crossings,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17783.pdf,True
2026-17782,Regulatory Relief for End of Car Cushioning Units,Rule,Final rule.,2026-08-31,2026-09-30,,Transportation Department; Federal Railroad Administration,Docket No. FRA-2025-0119,https://www.federalregister.gov/documents/2026/08/31/2026-17782/regulatory-relief-for-end-of-car-cushioning-units,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17782.pdf,True
2026-17774,Consumer and Governmental Affairs Bureau Seeks To Dismiss Twenty-Four Mooted or Outdated Petitions,Proposed Rule,Notification.,2026-08-31,,,Federal Communications Commission,"CG Docket Nos. 02-278, 05-338, 17-59; DA 26-867; FR ID 364588",https://www.federalregister.gov/documents/2026/08/31/2026-17774/consumer-and-governmental-affairs-bureau-seeks-to-dismiss-twenty-four-mooted-or-outdated-petitions,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17774.pdf,True
2026-17767,Promoting Telehealth in Rural America,Proposed Rule,Proposed rule.,2026-08-31,,2026-09-30,Federal Communications Commission,WC Docket No. 17-310; FCC No. 26-54; FR ID 364116,https://www.federalregister.gov/documents/2026/08/31/2026-17767/promoting-telehealth-in-rural-america,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17767.pdf,True
2026-17766,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated Authority,Notice,Notice; request for comments.,2026-08-31,,2026-10-30,Federal Communications Commission,OMB 3060-1321; FR ID 364614,https://www.federalregister.gov/documents/2026/08/31/2026-17766/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17766.pdf,True
2026-17765,Information Collection Being Reviewed by the Federal Communications Commission,Notice,Notice; request for comments.,2026-08-31,,2026-10-30,Federal Communications Commission,OMB 3060-1171; FR ID 364612,https://www.federalregister.gov/documents/2026/08/31/2026-17765/information-collection-being-reviewed-by-the-federal-communications-commission,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17765.pdf,True
2026-17764,Section 898(c) Transition Rule for Allocating Foreign Taxes and Section 960(d)(4) Foreign Tax Credit Disallowance; Correction,Proposed Rule,Notice of proposed rulemaking; correction.,2026-08-31,,2026-09-17,Treasury Department; Internal Revenue Service,REG-115145-25,https://www.federalregister.gov/documents/2026/08/31/2026-17764/section-898c-transition-rule-for-allocating-foreign-taxes-and-section-960d4-foreign-tax-credit,https://www.govinfo.gov/content/pkg/FR-2026-08-31/pdf/2026-17764.pdf,True
