document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-15733,"Sunshine Act; Open Commission Meeting Thursday, August 6, 2026",Notice,,2026-08-03,,,Federal Communications Commission,FR ID 360645,https://www.federalregister.gov/documents/2026/08/03/2026-15733/sunshine-act-open-commission-meeting-thursday-august-6-2026,https://www.govinfo.gov/content/pkg/FR-2026-08-03/pdf/2026-15733.pdf,True
2026-15726,Visas: Visa Bond Program,Rule,Final rule.,2026-08-03,2026-08-03,,State Department,Public Notice: 13089,https://www.federalregister.gov/documents/2026/08/03/2026-15726/visas-visa-bond-program,https://www.govinfo.gov/content/pkg/FR-2026-08-03/pdf/2026-15726.pdf,True
2026-15725,"Auction of Flexible-Use Licenses in the Upper C-Band for Next-Generation Wireless Services Scheduled for April 27, 2027; Comment Sought on Competitive Bidding Procedures for Auction 115",Proposed Rule,Proposed rule; proposed auction procedures.,2026-08-03,,2026-08-24,Federal Communications Commission,AU Docket No. 26-191; DA 26-769; FR ID 359891,https://www.federalregister.gov/documents/2026/08/03/2026-15725/auction-of-flexible-use-licenses-in-the-upper-c-band-for-next-generation-wireless-services-scheduled,https://www.govinfo.gov/content/pkg/FR-2026-08-03/pdf/2026-15725.pdf,True
2026-15724,High-Speed Train Noise Emission Standards,Proposed Rule,Notice of proposed rulemaking (NPRM); request for comments.,2026-08-03,,2026-10-02,Transportation Department; Federal Railroad Administration,"Docket No. FRA-2025-0786, Notice No. 1",https://www.federalregister.gov/documents/2026/08/03/2026-15724/high-speed-train-noise-emission-standards,https://www.govinfo.gov/content/pkg/FR-2026-08-03/pdf/2026-15724.pdf,True
2026-15720,Rescinding Portions of Department of the Treasury Title VI Regulations To Conform More Closely With the Statutory Text and To Implement an Executive Order,Rule,Final rule.,2026-08-03,2026-08-03,,Treasury Department,,https://www.federalregister.gov/documents/2026/08/03/2026-15720/rescinding-portions-of-department-of-the-treasury-title-vi-regulations-to-conform-more-closely-with,https://www.govinfo.gov/content/pkg/FR-2026-08-03/pdf/2026-15720.pdf,True
2026-15719,"Foreign-Trade Zone 75; Application for Subzone Expansion; Intel Corporation; Chandler, Arizona",Notice,,2026-08-03,,,Commerce Department; Foreign-Trade Zones Board,B-94-2026,https://www.federalregister.gov/documents/2026/08/03/2026-15719/foreign-trade-zone-75-application-for-subzone-expansion-intel-corporation-chandler-arizona,https://www.govinfo.gov/content/pkg/FR-2026-08-03/pdf/2026-15719.pdf,True
2026-15718,Tobacco Report: Notice of Request for an Extension of a Currently Approved Information Collection,Notice,Notice and request for comments.,2026-08-03,,2026-10-02,Agriculture Department; Agricultural Marketing Service,Doc. No. AMS-TB-26-1057,https://www.federalregister.gov/documents/2026/08/03/2026-15718/tobacco-report-notice-of-request-for-an-extension-of-a-currently-approved-information-collection,https://www.govinfo.gov/content/pkg/FR-2026-08-03/pdf/2026-15718.pdf,True
2026-15717,Ventilation Plan Approval Criteria,Proposed Rule,Proposed rule; reopening of comment period and notice of public hearing.,2026-08-03,,2026-09-30,Labor Department; Mine Safety and Health Administration,Docket No. MSHA-2025-0084,https://www.federalregister.gov/documents/2026/08/03/2026-15717/ventilation-plan-approval-criteria,https://www.govinfo.gov/content/pkg/FR-2026-08-03/pdf/2026-15717.pdf,True
2026-15715,"Notice of Intended Repatriation: Franklin County Historical Society, Ottawa, KS",Notice,Notice.,2026-08-03,,,Interior Department; National Park Service,N7397; NPS-WASO-NAGPRA-NPS0043413; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/08/03/2026-15715/notice-of-intended-repatriation-franklin-county-historical-society-ottawa-ks,https://www.govinfo.gov/content/pkg/FR-2026-08-03/pdf/2026-15715.pdf,True
2026-15714,"Notice of Intended Repatriation: Museum of Ventura County, Ventura, CA",Notice,Notice.,2026-08-03,,,Interior Department; National Park Service,N7396; NPS-WASO-NAGPRA-NPS0043412; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/08/03/2026-15714/notice-of-intended-repatriation-museum-of-ventura-county-ventura-ca,https://www.govinfo.gov/content/pkg/FR-2026-08-03/pdf/2026-15714.pdf,True
