document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-14710,Order Sunsetting Certain Large Trader Reporting Requirements for Physical Commodity Swaps,Rule,Final Order.,2026-07-21,2026-07-21,,Commodity Futures Trading Commission,,https://www.federalregister.gov/documents/2026/07/21/2026-14710/order-sunsetting-certain-large-trader-reporting-requirements-for-physical-commodity-swaps,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14710.pdf,True
2026-14709,"Patient Protection and Affordable Care Act, HHS Notice of Benefit and Payment Parameters for 2027; and Basic Health Program; Correction",Rule,Final rule; correction.,2026-07-21,2026-07-20,,Health and Human Services Department; Centers for Medicare & Medicaid Services; ,CMS-9883-CN2,https://www.federalregister.gov/documents/2026/07/21/2026-14709/patient-protection-and-affordable-care-act-hhs-notice-of-benefit-and-payment-parameters-for-2027-and,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14709.pdf,True
2026-14701,"General Technical, Organizational, Conforming, and Correcting Amendments to the Federal Motor Carrier Safety Regulations",Rule,Final rule.,2026-07-21,2026-07-21,,Transportation Department; Federal Motor Carrier Safety Administration,Docket No. FMCSA-2025-0754,https://www.federalregister.gov/documents/2026/07/21/2026-14701/general-technical-organizational-conforming-and-correcting-amendments-to-the-federal-motor-carrier,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14701.pdf,True
2026-14700,Request for Comment: Commission Agenda and Priorities,Notice,Notice of request for comment.,2026-07-21,,2026-08-12,Consumer Product Safety Commission,,https://www.federalregister.gov/documents/2026/07/21/2026-14700/request-for-comment-commission-agenda-and-priorities,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14700.pdf,True
2026-14699,Agency Information Collection Activities: Proposed Collection; Comment Request,Notice,Notice.,2026-07-21,,2026-09-21,Health and Human Services Department; Centers for Medicare & Medicaid Services,Document Identifier: CMS-R-284 and CMS-10105,https://www.federalregister.gov/documents/2026/07/21/2026-14699/agency-information-collection-activities-proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14699.pdf,True
2026-14698,USCIS Immigration Fees and Related Procedures Required by H.R.1 Reconciliation Bill; Correction,Rule,Correcting amendment.,2026-07-21,2026-07-21,,Homeland Security Department,CIS No. 2841-26; DHS Docket No. USCIS-2026-0133,https://www.federalregister.gov/documents/2026/07/21/2026-14698/uscis-immigration-fees-and-related-procedures-required-by-hr1-reconciliation-bill-correction,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14698.pdf,True
2026-14697,Fisheries of the Northeastern United States; Summer Flounder Fishery; Quota Transfer From North Carolina to Massachusetts,Rule,Temporary rule; quota transfer.,2026-07-21,2026-07-20,,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260209-0039; RTID 0648-XF892,https://www.federalregister.gov/documents/2026/07/21/2026-14697/fisheries-of-the-northeastern-united-states-summer-flounder-fishery-quota-transfer-from-north,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14697.pdf,True
2026-14696,Small Business Investment Company (“SBIC”) Program: SBA Model Form of Agreement for Limited Partnership SBICs,Notice,Notice; request for comments.,2026-07-21,,2026-09-21,Small Business Administration,,https://www.federalregister.gov/documents/2026/07/21/2026-14696/small-business-investment-company-sbic-program-sba-model-form-of-agreement-for-limited-partnership,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14696.pdf,True
2026-14695,"International Product Change-Priority Mail Express International, Priority Mail International & First-Class Package International Service Agreement",Notice,Notice.,2026-07-21,,,Postal Service,,https://www.federalregister.gov/documents/2026/07/21/2026-14695/international-product-change-priority-mail-express-international-priority-mail-international-and,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14695.pdf,True
2026-14694,Magnuson-Stevens Act Provisions; Fisheries Off West Coast States; Pacific Coast Groundfish Fishery; Pacific Coast Groundfish Fishery Management Plan; Amendment 38; 2027-28 Biennial Specifications and Management Measures,Proposed Rule,Notice of availability of proposed fishery management plan amendment and associated draft Environmental Assessment (EA); request for comments.,2026-07-21,,2026-09-19,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/07/21/2026-14694/magnuson-stevens-act-provisions-fisheries-off-west-coast-states-pacific-coast-groundfish-fishery,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14694.pdf,True
2026-14693,"Approval of Subzone Status; Pratt & Whitney Engine Services, Inc.; Bridgeport, West Virginia",Notice,,2026-07-21,,,Commerce Department; Foreign-Trade Zones Board,S-281-2026,https://www.federalregister.gov/documents/2026/07/21/2026-14693/approval-of-subzone-status-pratt-and-whitney-engine-services-inc-bridgeport-west-virginia,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14693.pdf,True
2026-14692,"Foreign-Trade Zone (FTZ) 202, Notification of Proposed Production Activity; PolyPeptide Laboratories Inc.; (Peptides); Torrance, California",Notice,,2026-07-21,,,Commerce Department; Foreign-Trade Zones Board,B-86-2026,https://www.federalregister.gov/documents/2026/07/21/2026-14692/foreign-trade-zone-ftz-202-notification-of-proposed-production-activity-polypeptide-laboratories-inc,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14692.pdf,True
2026-14691,PJM Governance and Stakeholder Reforms; Third Supplemental Notice of Commission-Led Technical Conference,Notice,,2026-07-21,,,Energy Department; Federal Energy Regulatory Commission,Docket No. AD26-7-000,https://www.federalregister.gov/documents/2026/07/21/2026-14691/pjm-governance-and-stakeholder-reforms-third-supplemental-notice-of-commission-led-technical,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14691.pdf,True
2026-14690,Combined Notice of Filings #1,Notice,,2026-07-21,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/21/2026-14690/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14690.pdf,True
2026-14689,Combined Notice of Filings #2,Notice,,2026-07-21,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/21/2026-14689/combined-notice-of-filings-2,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14689.pdf,True
2026-14688,Combined Notice of Filings,Notice,,2026-07-21,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/21/2026-14688/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14688.pdf,True
2026-14687,"Tennessee Gas Pipeline Company, L.L.C.; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed South Texas Enhancement Project",Notice,,2026-07-21,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-540-000,https://www.federalregister.gov/documents/2026/07/21/2026-14687/tennessee-gas-pipeline-company-llc-notice-of-scoping-period-requesting-comments-on-environmental,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14687.pdf,True
2026-14686,"ETC Tiger Pipeline, LLC; Notice of Application and Establishing Intervention Deadline",Notice,,2026-07-21,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-549-000,https://www.federalregister.gov/documents/2026/07/21/2026-14686/etc-tiger-pipeline-llc-notice-of-application-and-establishing-intervention-deadline,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14686.pdf,True
2026-14685,Order Adopting Categorical Exclusions From Tennessee Valley Authority Under the National Environmental Policy Act Notice of Adoption of Categorical Exclusions Under the National Environmental Policy Act,Notice,,2026-07-21,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CX26-2-000,https://www.federalregister.gov/documents/2026/07/21/2026-14685/order-adopting-categorical-exclusions-from-tennessee-valley-authority-under-the-national,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14685.pdf,True
2026-14684,Commission Information Collection Activities (FERC-725S); Comment Request; Extension,Notice,Notice of information collection and request for comments.,2026-07-21,,2026-08-20,Energy Department; Federal Energy Regulatory Commission,Docket No. IC26-25-000,https://www.federalregister.gov/documents/2026/07/21/2026-14684/commission-information-collection-activities-ferc-725s-comment-request-extension,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14684.pdf,True
2026-14682,Pacific Fishery Management Council; Public Meeting,Notice,Notice of public meeting.,2026-07-21,,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF844,https://www.federalregister.gov/documents/2026/07/21/2026-14682/pacific-fishery-management-council-public-meeting,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14682.pdf,True
2026-14681,Notice of Receipt of Complaint; Solicitation of Comments Relating to the Public Interest,Notice,Notice.,2026-07-21,,,International Trade Commission,,https://www.federalregister.gov/documents/2026/07/21/2026-14681/notice-of-receipt-of-complaint-solicitation-of-comments-relating-to-the-public-interest,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14681.pdf,True
2026-14680,"Receipt of Incidental Take Permit Application and Proposed Habitat Conservation Plan for Los Angeles County Sanitation Districts Joint Outfall J Unit 1E Trunk Sewer Rehabilitation Project, City of Rancho Palos Verdes, CA; Categorical Exclusion",Notice,Notice of availability; request for comments.,2026-07-21,,2026-08-20,Interior Department; Fish and Wildlife Service,Docket No. FWS-R8-ES-2026-2708; FXES11140800000-267-FF08ECAR00,https://www.federalregister.gov/documents/2026/07/21/2026-14680/receipt-of-incidental-take-permit-application-and-proposed-habitat-conservation-plan-for-los-angeles,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14680.pdf,True
2026-14679,Electronic Delivery of Information Under the Federal Securities Laws,Proposed Rule,Proposed rule.,2026-07-21,2026-07-21,2026-09-21,Securities and Exchange Commission,Release No. 33-11430; 34-105921; 39-2564; IA-6980; IC-36252; File No. S7-2026-25,https://www.federalregister.gov/documents/2026/07/21/2026-14679/electronic-delivery-of-information-under-the-federal-securities-laws,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14679.pdf,True
2026-14678,Notice of Agreements Filed,Notice,,2026-07-21,,,Federal Maritime Commission,,https://www.federalregister.gov/documents/2026/07/21/2026-14678/notice-of-agreements-filed,https://www.govinfo.gov/content/pkg/FR-2026-07-21/pdf/2026-14678.pdf,True
