document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-18959,"Patriot Day 2026, the 25th Anniversary of the September 11 Terrorist Attacks",Presidential Document,,2026-09-15,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/15/2026-18959/patriot-day-2026-the-25th-anniversary-of-the-september-11-terrorist-attacks,https://www.govinfo.gov/content/pkg/FR-2026-09-15/pdf/2026-18959.pdf,True
2026-18944,Federal Employees Health Benefits Program: Optimizing FEHB Plan Offerings,Proposed Rule,Request for information.,2026-09-15,,2026-11-16,Personnel Management Office,Docket ID: OPM-2026-xxxx,https://www.federalregister.gov/documents/2026/09/15/2026-18944/federal-employees-health-benefits-program-optimizing-fehb-plan-offerings,https://www.govinfo.gov/content/pkg/FR-2026-09-15/pdf/2026-18944.pdf,True
2026-18943,Promoting Employee Accountability,Proposed Rule,Proposed rulemaking; reopening public comment period.,2026-09-15,2026-07-02,2026-09-29,Personnel Management Office,Docket ID: 2025-OPM-0012,https://www.federalregister.gov/documents/2026/09/15/2026-18943/promoting-employee-accountability,https://www.govinfo.gov/content/pkg/FR-2026-09-15/pdf/2026-18943.pdf,True
2026-18927,"Airworthiness Directives; MD Helicopters, LLC Helicopters",Rule,Final rule.,2026-09-15,2026-10-20,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2025-3987; Project Identifier AD-2025-00017-R; Amendment 39-23466; AD 2026-19-01,https://www.federalregister.gov/documents/2026/09/15/2026-18927/airworthiness-directives-md-helicopters-llc-helicopters,https://www.govinfo.gov/content/pkg/FR-2026-09-15/pdf/2026-18927.pdf,True
2026-18911,Pacific Halibut Fisheries of the West Coast; Inseason Action for the 2026 Area 2A Pacific Halibut Directed Commercial Fishery,Rule,Temporary rule; inseason adjustment.,2026-09-15,2026-09-15,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XG055; Docket No. 260611-0141,https://www.federalregister.gov/documents/2026/09/15/2026-18911/pacific-halibut-fisheries-of-the-west-coast-inseason-action-for-the-2026-area-2a-pacific-halibut,https://www.govinfo.gov/content/pkg/FR-2026-09-15/pdf/2026-18911.pdf,True
2026-18909,Notice of OFAC Sanctions Action,Notice,Notice.,2026-09-15,,,Treasury Department; Foreign Assets Control Office,,https://www.federalregister.gov/documents/2026/09/15/2026-18909/notice-of-ofac-sanctions-action,https://www.govinfo.gov/content/pkg/FR-2026-09-15/pdf/2026-18909.pdf,True
2026-18907,Presidential Declaration of a Major Disaster for Public Assistance Only for the State of North Dakota,Notice,Notice.,2026-09-15,,,Small Business Administration,Disaster Declaration #21861 and #21862; NORTH DAKOTA Disaster Number ND-20016,https://www.federalregister.gov/documents/2026/09/15/2026-18907/presidential-declaration-of-a-major-disaster-for-public-assistance-only-for-the-state-of-north,https://www.govinfo.gov/content/pkg/FR-2026-09-15/pdf/2026-18907.pdf,True
2026-18905,"Order Granting Exemptive Relief, Pursuant to Section 36(a)(1) of the Securities Exchange Act of 1934, From Inline XBRL Requirements for Portions of Form CA-1 and Form 1 and for Form X-17A-5 Part III, Form 17-H, and Security-Based Swap Entity's Annual Compliance Report",Notice,,2026-09-15,,,Securities and Exchange Commission,Release No. 34-106339,https://www.federalregister.gov/documents/2026/09/15/2026-18905/order-granting-exemptive-relief-pursuant-to-section-36a1-of-the-securities-exchange-act-of-1934-from,https://www.govinfo.gov/content/pkg/FR-2026-09-15/pdf/2026-18905.pdf,True
2026-18904,"Recognition of Organizations and Individuals To Assist Veterans, Family Members, and Caregivers Navigating Programs and Services of Veterans Health Administration",Notice,Notice; request for comments and information.,2026-09-15,,2026-10-15,Veterans Affairs Department,Docket No. VA-2026-VACO-0001,https://www.federalregister.gov/documents/2026/09/15/2026-18904/recognition-of-organizations-and-individuals-to-assist-veterans-family-members-and-caregivers,https://www.govinfo.gov/content/pkg/FR-2026-09-15/pdf/2026-18904.pdf,True
2026-18903,"Steel Concrete Reinforcing Bar From Bulgaria, Egypt, and Vietnam; Determinations",Notice,,2026-09-15,,,International Trade Commission,Investigation Nos. 701-TA-769-770 and 731-TA-1752-1754 (Final),https://www.federalregister.gov/documents/2026/09/15/2026-18903/steel-concrete-reinforcing-bar-from-bulgaria-egypt-and-vietnam-determinations,https://www.govinfo.gov/content/pkg/FR-2026-09-15/pdf/2026-18903.pdf,True
