document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-15467,Airworthiness Directives; Pilatus Aircraft Ltd. Airplanes,Rule,Final rule.,2026-07-30,2026-09-03,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-0015; Project Identifier MCAI-2025-01528-A; Amendment 39-23419; AD 2026-15-07,https://www.federalregister.gov/documents/2026/07/30/2026-15467/airworthiness-directives-pilatus-aircraft-ltd-airplanes,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15467.pdf,True
2026-15466,Airworthiness Directives; Stemme GmbH Gliders,Rule,Final rule.,2026-07-30,2026-09-03,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-4637; Project Identifier MCAI-2025-01226-G; Amendment 39-23420; AD 2026-15-08,https://www.federalregister.gov/documents/2026/07/30/2026-15466/airworthiness-directives-stemme-gmbh-gliders,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15466.pdf,True
2026-15458,Civil Money Penalty for Actions in Contempt of an Immigration Judge's Proper Exercise of Authority,Proposed Rule,Notice of proposed rulemaking.,2026-07-30,,2026-09-28,Justice Department; Executive Office for Immigration Review,Docket No. EOIR-26-AB02; Dir. Order No. 07-2026,https://www.federalregister.gov/documents/2026/07/30/2026-15458/civil-money-penalty-for-actions-in-contempt-of-an-immigration-judges-proper-exercise-of-authority,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15458.pdf,True
2026-15455,Airworthiness Directives; Airbus SAS Airplanes,Rule,Final rule.,2026-07-30,2026-09-03,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-3873; Project Identifier MCAI-2025-00197-T; Amendment 39-23413; AD 2026-15-01,https://www.federalregister.gov/documents/2026/07/30/2026-15455/airworthiness-directives-airbus-sas-airplanes,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15455.pdf,True
2026-15450,"Exchange Visitor Program-Termination of Program Participation, Extension of Program and Reinstatement to Valid Program Status",Proposed Rule,Proposed rule with request for comment.,2026-07-30,,2026-07-30,State Department,Public Notice: 13087,https://www.federalregister.gov/documents/2026/07/30/2026-15450/exchange-visitor-program-termination-of-program-participation-extension-of-program-and-reinstatement,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15450.pdf,True
2026-15446,Medicare Program; Updates to the Master List of Items Potentially Subject to Face-to-Face Encounter and Written Order Prior to Delivery and/or Prior Authorization Requirements; Updates to the Required Face-to-Face Encounter and Written Order Prior to Delivery List; and Updates to the Required Prior Authorization List,Rule,"Updates to the Master List of Items Potentially Subject to Face-To-Face Encounter and Written Order Prior to Delivery and/or Prior Authorization Requirements (the ""Master List""); Updates to the Required Face-to-Face Encounter and Written Order Prior to Delivery List; and Updates to the Required Prior Authorization List.",2026-07-30,2026-10-28,,Health and Human Services Department; Centers for Medicare & Medicaid Services,CMS-6109-N,https://www.federalregister.gov/documents/2026/07/30/2026-15446/medicare-program-updates-to-the-master-list-of-items-potentially-subject-to-face-to-face-encounter,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15446.pdf,True
2026-15445,"Southern Star Central Gas Pipeline, Inc.; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",Notice,,2026-07-30,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-554-000,https://www.federalregister.gov/documents/2026/07/30/2026-15445/southern-star-central-gas-pipeline-inc-notice-of-request-under-blanket-authorization-and,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15445.pdf,True
2026-15444,"Domtar Paper Company, LLC; Notice of Application for Non-Capacity Amendment of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",Notice,,2026-07-30,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2212-062,https://www.federalregister.gov/documents/2026/07/30/2026-15444/domtar-paper-company-llc-notice-of-application-for-non-capacity-amendment-of-license-accepted-for,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15444.pdf,True
2026-15443,"Tennessee Gas Pipeline Company, L.L.C.; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",Notice,,2026-07-30,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-552-000,https://www.federalregister.gov/documents/2026/07/30/2026-15443/tennessee-gas-pipeline-company-llc-notice-of-request-under-blanket-authorization-and-establishing,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15443.pdf,True
2026-15442,"Oswego Hydro Partners, LP; Notice of Availability of Environmental Assessment",Notice,,2026-07-30,,,Energy Department; Federal Energy Regulatory Commission,Project No. 4113-067,https://www.federalregister.gov/documents/2026/07/30/2026-15442/oswego-hydro-partners-lp-notice-of-availability-of-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15442.pdf,True
2026-15441,Steel Concrete Reinforcing Bar From Bulgaria: Final Affirmative Determination of Sales at Less Than Fair Value,Notice,,2026-07-30,,,Commerce Department; International Trade Administration,A-487-002,https://www.federalregister.gov/documents/2026/07/30/2026-15441/steel-concrete-reinforcing-bar-from-bulgaria-final-affirmative-determination-of-sales-at-less-than,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15441.pdf,True
2026-15440,Steel Concrete Reinforcing Bar From Egypt: Final Affirmative Determination of Sales at Less Than Fair Value,Notice,,2026-07-30,,,Commerce Department; International Trade Administration,A-729-805,https://www.federalregister.gov/documents/2026/07/30/2026-15440/steel-concrete-reinforcing-bar-from-egypt-final-affirmative-determination-of-sales-at-less-than-fair,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15440.pdf,True
2026-15439,Steel Concrete Reinforcing Bar From Egypt: Final Affirmative Countervailing Duty Determination,Notice,,2026-07-30,,,Commerce Department; International Trade Administration,C-729-806,https://www.federalregister.gov/documents/2026/07/30/2026-15439/steel-concrete-reinforcing-bar-from-egypt-final-affirmative-countervailing-duty-determination,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15439.pdf,True
2026-15438,Steel Concrete Reinforcing Bar From the Socialist Republic of Vietnam: Final Affirmative Determination of Sales at Less Than Fair Value,Notice,,2026-07-30,,,Commerce Department; International Trade Administration,A-552-853,https://www.federalregister.gov/documents/2026/07/30/2026-15438/steel-concrete-reinforcing-bar-from-the-socialist-republic-of-vietnam-final-affirmative,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15438.pdf,True
2026-15437,Steel Concrete Reinforcing Bar From the Socialist Republic of Vietnam: Final Affirmative Countervailing Duty Determination,Notice,,2026-07-30,,,Commerce Department; International Trade Administration,C-552-854,https://www.federalregister.gov/documents/2026/07/30/2026-15437/steel-concrete-reinforcing-bar-from-the-socialist-republic-of-vietnam-final-affirmative,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15437.pdf,True
2026-15436,Raw Honey From Argentina: Amended Final Results of Antidumping Duty Administrative Review and Notice of Correction; 2023-2024,Notice,,2026-07-30,,,Commerce Department; International Trade Administration,A-357-823,https://www.federalregister.gov/documents/2026/07/30/2026-15436/raw-honey-from-argentina-amended-final-results-of-antidumping-duty-administrative-review-and-notice,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15436.pdf,True
2026-15435,Identifying Aquaculture Opportunity Areas in U.S. Waters,Notice,Notice; request for information.,2026-07-30,,2026-09-13,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF663,https://www.federalregister.gov/documents/2026/07/30/2026-15435/identifying-aquaculture-opportunity-areas-in-us-waters,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15435.pdf,True
2026-15434,Procedures for Submission and Consideration of Petitions for Rulemaking,Rule,Interim final rule; request for comments.,2026-07-30,2026-07-31,,Justice Department; ,Docket No. OAG187; AG Order No. 7028-2026,https://www.federalregister.gov/documents/2026/07/30/2026-15434/procedures-for-submission-and-consideration-of-petitions-for-rulemaking,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15434.pdf,True
2026-15433,Submission for OMB Review; Comment Request,Notice,,2026-07-30,,,Agriculture Department,,https://www.federalregister.gov/documents/2026/07/30/2026-15433/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15433.pdf,True
2026-15432,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Non-Infrastructure Metrics,Notice,,2026-07-30,,,Commerce Department; Economic Development Administration,,https://www.federalregister.gov/documents/2026/07/30/2026-15432/agency-information-collection-activities-submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15432.pdf,True
2026-15431,"Parts and Accessories Necessary for Safe Operation; Application for Exemption Renewal From Charles Machine Works, Inc.",Notice,Notice of application for renewal of exemption; withdrawal.,2026-07-30,,,Transportation Department; Federal Motor Carrier Safety Administration,Docket No. FMCSA-2019-0069,https://www.federalregister.gov/documents/2026/07/30/2026-15431/parts-and-accessories-necessary-for-safe-operation-application-for-exemption-renewal-from-charles,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15431.pdf,True
2026-15430,Hours of Service (HOS) of Drivers: Precision Fireworks LLC; Application for Exemption,Notice,Notice of application for exemption; request for comments.,2026-07-30,,2026-08-31,Transportation Department; Federal Motor Carrier Safety Administration,Docket No. FMCSA-2026-1520,https://www.federalregister.gov/documents/2026/07/30/2026-15430/hours-of-service-hos-of-drivers-precision-fireworks-llc-application-for-exemption,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15430.pdf,True
2026-15429,Butylated Hydroxytoluene (BHT); Request for Information; Reopening of Comment Period,Notice,Notice; request for information; reopening of comment period.,2026-07-30,,2026-05-13,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-2526,https://www.federalregister.gov/documents/2026/07/30/2026-15429/butylated-hydroxytoluene-bht-request-for-information-reopening-of-comment-period,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15429.pdf,True
2026-15428,Privacy Act of 1974; System of Records,Notice,Notice of a new system of record.,2026-07-30,,2026-08-31,Housing and Urban Development Department,Docket No. FR-7106-N-34,https://www.federalregister.gov/documents/2026/07/30/2026-15428/privacy-act-of-1974-system-of-records,https://www.govinfo.gov/content/pkg/FR-2026-07-30/pdf/2026-15428.pdf,True
