document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-14854,Methylene Chloride,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0012,https://www.federalregister.gov/documents/2026/07/22/2026-14854/methylene-chloride,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14854.pdf,True
2026-14853,Vinyl Chloride,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0015,https://www.federalregister.gov/documents/2026/07/22/2026-14853/vinyl-chloride,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14853.pdf,True
2026-14852,Methylenedianiline,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0025,https://www.federalregister.gov/documents/2026/07/22/2026-14852/methylenedianiline,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14852.pdf,True
2026-14851,Lead,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0022,https://www.federalregister.gov/documents/2026/07/22/2026-14851/lead,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14851.pdf,True
2026-14850,Inorganic Arsenic,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0016,https://www.federalregister.gov/documents/2026/07/22/2026-14850/inorganic-arsenic,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14850.pdf,True
2026-14849,Formaldehyde,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0026,https://www.federalregister.gov/documents/2026/07/22/2026-14849/formaldehyde,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14849.pdf,True
2026-14847,"1,2-Dibromo-3-Chloropropane",Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0019,https://www.federalregister.gov/documents/2026/07/22/2026-14847/12-dibromo-3-chloropropane,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14847.pdf,True
2026-14846,Inorganic Arsenic,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0016,https://www.federalregister.gov/documents/2026/07/22/2026-14846/inorganic-arsenic,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14846.pdf,True
2026-14845,Acrylonitrile,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0017,https://www.federalregister.gov/documents/2026/07/22/2026-14845/acrylonitrile,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14845.pdf,True
2026-14844,"13 Carcinogens (4-Nitrobiphenyl, etc.)",Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0013,https://www.federalregister.gov/documents/2026/07/22/2026-14844/13-carcinogens-4-nitrobiphenyl-etc,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14844.pdf,True
2026-14843,Ethylene Oxide,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0018,https://www.federalregister.gov/documents/2026/07/22/2026-14843/ethylene-oxide,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14843.pdf,True
2026-14842,Cadmium,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0021,https://www.federalregister.gov/documents/2026/07/22/2026-14842/cadmium,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14842.pdf,True
2026-14840,Asbestos,Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0024,https://www.federalregister.gov/documents/2026/07/22/2026-14840/asbestos,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14840.pdf,True
2026-14839,"1, 3-Butadiene",Proposed Rule,Proposed rule; reopening of the rulemaking record.,2026-07-22,,2026-08-21,Labor Department; Occupational Safety and Health Administration,Docket No. OSHA-2025-0020,https://www.federalregister.gov/documents/2026/07/22/2026-14839/1-3-butadiene,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14839.pdf,True
2026-14824,Notice of Determinations; Culturally Significant Objects Being Imported for Exhibition-Determinations: “Ten Kings of Hell: The Afterlife in Medieval Korea” Exhibition,Notice,,2026-07-22,,,State Department,Public Notice: 13074,https://www.federalregister.gov/documents/2026/07/22/2026-14824/notice-of-determinations-culturally-significant-objects-being-imported-for-exhibition-determinations,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14824.pdf,True
2026-14823,Agency Information Collection Activities; Proposed Collection; Comments Requested; Revision of a Previously Approved Collection; Title-Supplemental Information on Water Quality Considerations-ATF Form 5400.30,Notice,60-Day notice.,2026-07-22,,,Justice Department,OMB 1140-0097,https://www.federalregister.gov/documents/2026/07/22/2026-14823/agency-information-collection-activities-proposed-collection-comments-requested-revision-of-a,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14823.pdf,True
2026-14822,Revocation of Obsolete Rules Regarding Infant Bouncer Seats and Stationary Activity Centers,Rule,Direct final rule.,2026-07-22,2026-09-21,2026-08-21,Consumer Product Safety Commission,Docket No. CPSC-2026-0298,https://www.federalregister.gov/documents/2026/07/22/2026-14822/revocation-of-obsolete-rules-regarding-infant-bouncer-seats-and-stationary-activity-centers,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14822.pdf,True
2026-14821,Agency Information Collection Activities: Proposed Collection Renewal; Comment Request,Notice,Notice and request for comment.,2026-07-22,,2026-09-21,Federal Deposit Insurance Corporation,OMB No. 3064-0061,https://www.federalregister.gov/documents/2026/07/22/2026-14821/agency-information-collection-activities-proposed-collection-renewal-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14821.pdf,True
2026-14820,"Amendment of Domestic Very High Frequency Omnidirectional Range (VOR) Federal Airways V-16, V-35, V-37, V-53, V-133, V-136, V-143, V-259, V-310, V-364, V-409, V-415, V-454, and V-605; Eastern United States",Proposed Rule,Supplemental notice of proposed rulemaking (SNPRM).,2026-07-22,,2026-08-21,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-2452; Airspace Docket No. 25-ASO-16,https://www.federalregister.gov/documents/2026/07/22/2026-14820/amendment-of-domestic-very-high-frequency-omnidirectional-range-vor-federal-airways-v-16-v-35-v-37,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14820.pdf,True
2026-14819,"Notice Pursuant to the National Cooperative Research and Production Act of 1993-1EdTech Consortium, Inc. (F/K/A IMS Global Learning Consortium, Inc.)",Notice,,2026-07-22,,,Justice Department; Antitrust Division,,https://www.federalregister.gov/documents/2026/07/22/2026-14819/notice-pursuant-to-the-national-cooperative-research-and-production-act-of-1993-1edtech-consortium,https://www.govinfo.gov/content/pkg/FR-2026-07-22/pdf/2026-14819.pdf,True
