document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-19336,Restoring Reciprocity in Government Procurement,Presidential Document,,2026-09-21,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/21/2026-19336/restoring-reciprocity-in-government-procurement,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19336.pdf,True
2026-19335,Providing Meaningful Water Quality Improvements Through Collaboration and Oversight of Federal Support,Presidential Document,,2026-09-21,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/21/2026-19335/providing-meaningful-water-quality-improvements-through-collaboration-and-oversight-of-federal,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19335.pdf,True
2026-19334,"National POW/MIA Recognition Day, 2026",Presidential Document,,2026-09-21,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/21/2026-19334/national-powmia-recognition-day-2026,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19334.pdf,True
2026-19333,"Constitution Day, Citizenship Day, and Constitution Week, 2026",Presidential Document,,2026-09-21,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/21/2026-19333/constitution-day-citizenship-day-and-constitution-week-2026,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19333.pdf,True
2026-19290,Privacy Act Regulations,Proposed Rule,Reopening of comment period.,2026-09-21,2026-05-06,2026-10-01,Commodity Futures Trading Commission,,https://www.federalregister.gov/documents/2026/09/21/2026-19290/privacy-act-regulations,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19290.pdf,True
2026-19284,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Orphan Drugs,Notice,Notice.,2026-09-21,,2026-10-21,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-3400,https://www.federalregister.gov/documents/2026/09/21/2026-19284/agency-information-collection-activities-submission-for-office-of-management-and-budget-review,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19284.pdf,True
2026-19283,Agency Information Collection Activities; Proposed Collection; Comment Request; Temporary Marketing Permit Applications,Notice,Notice.,2026-09-21,,2026-11-20,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-10363,https://www.federalregister.gov/documents/2026/09/21/2026-19283/agency-information-collection-activities-proposed-collection-comment-request-temporary-marketing,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19283.pdf,True
2026-19282,Agency Information Collection Activities; Proposed Collection; Comment Request; State Petitions for Exemption From Preemption,Notice,Notice.,2026-09-21,,2026-11-20,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-10430,https://www.federalregister.gov/documents/2026/09/21/2026-19282/agency-information-collection-activities-proposed-collection-comment-request-state-petitions-for,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19282.pdf,True
2026-19281,Agency Information Collection Activities; Proposed Collection; Comment Request; Prior Notice of Imported Food Under the Public Health Security and Bioterrorism Preparedness and Response Act of 2002,Notice,Notice.,2026-09-21,,2026-11-20,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-10033,https://www.federalregister.gov/documents/2026/09/21/2026-19281/agency-information-collection-activities-proposed-collection-comment-request-prior-notice-of,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19281.pdf,True
2026-19280,"Brown Bear II Hydro, Inc.; Notice of Reasonable Period of Time for Water Quality Certification Application",Notice,,2026-09-21,,,Energy Department; Federal Energy Regulatory Commission,Project No. 3428-205,https://www.federalregister.gov/documents/2026/09/21/2026-19280/brown-bear-ii-hydro-inc-notice-of-reasonable-period-of-time-for-water-quality-certification,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19280.pdf,True
2026-19279,Southern California Edison; Notice of Reasonable Period of Time for Water Quality Certification Application,Notice,,2026-09-21,,,Energy Department; Federal Energy Regulatory Commission,Project No. 1388-082,https://www.federalregister.gov/documents/2026/09/21/2026-19279/southern-california-edison-notice-of-reasonable-period-of-time-for-water-quality-certification,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19279.pdf,True
2026-19278,Submission for OMB Review; Comment Request,Notice,,2026-09-21,,,Agriculture Department,,https://www.federalregister.gov/documents/2026/09/21/2026-19278/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19278.pdf,True
2026-19277,"Chemistry, Manufacturing, and Controls Development and Readiness Pilot Program; Program Announcement",Notice,Notice.,2026-09-21,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2022-N-2396,https://www.federalregister.gov/documents/2026/09/21/2026-19277/chemistry-manufacturing-and-controls-development-and-readiness-pilot-program-program-announcement,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19277.pdf,True
2026-19276,Hazardous Materials: Information Collection Activities,Notice,Notice and request for comments.,2026-09-21,,2026-12-21,Transportation Department; Pipeline and Hazardous Materials Safety Administration,Docket No. PHMSA-2026-1981 (Notice No. 2026-04),https://www.federalregister.gov/documents/2026/09/21/2026-19276/hazardous-materials-information-collection-activities,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19276.pdf,True
2026-19275,Renewal of Agency Information Collection of a Previously Approved Collection; Request for Comments,Notice,Notice of submission to the Office of Management and Budget.,2026-09-21,,2026-10-21,National Credit Union Administration,,https://www.federalregister.gov/documents/2026/09/21/2026-19275/renewal-of-agency-information-collection-of-a-previously-approved-collection-request-for-comments,https://www.govinfo.gov/content/pkg/FR-2026-09-21/pdf/2026-19275.pdf,True
