document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-18839,Modifying the Scope of Products of Canada Subject to the Additional Duties Imposed To Offset Canadian Discrimination Against the Commerce of the United States With Respect to Motor Vehicles,Presidential Document,,2026-09-14,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/14/2026-18839/modifying-the-scope-of-products-of-canada-subject-to-the-additional-duties-imposed-to-offset,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18839.pdf,True
2026-18838,Modifying the Scope of Products of Canada Subject to the Additional Duties Imposed To Offset Canadian Discrimination Against the Commerce of the United States With Respect to Alcoholic Beverages,Presidential Document,,2026-09-14,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/14/2026-18838/modifying-the-scope-of-products-of-canada-subject-to-the-additional-duties-imposed-to-offset,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18838.pdf,True
2026-18837,Excluding Certain Canadian Products From Importation Into the United States in Response to Continued Discrimination Against the Commerce of the United States With Respect to Motor Vehicles,Presidential Document,,2026-09-14,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/14/2026-18837/excluding-certain-canadian-products-from-importation-into-the-united-states-in-response-to-continued,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18837.pdf,True
2026-18836,Excluding Certain Canadian Products From Importation Into the United States in Response to Continued Discrimination Against the Commerce of the United States With Respect to Dairy,Presidential Document,,2026-09-14,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/14/2026-18836/excluding-certain-canadian-products-from-importation-into-the-united-states-in-response-to-continued,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18836.pdf,True
2026-18835,Excluding Certain Canadian Products From Importation Into the United States in Response to Continued Discrimination Against the Commerce of the United States With Respect to Alcoholic Beverages,Presidential Document,,2026-09-14,,,Executive Office of the President,,https://www.federalregister.gov/documents/2026/09/14/2026-18835/excluding-certain-canadian-products-from-importation-into-the-united-states-in-response-to-continued,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18835.pdf,True
2026-18799,Use of Certain Restricted Category Aircraft for the Transport of Firefighters for Wildfire Suppression,Proposed Rule,Advance notice of proposed rulemaking (ANPRM).,2026-09-14,,2026-11-13,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-10991; Notice No. 26-16,https://www.federalregister.gov/documents/2026/09/14/2026-18799/use-of-certain-restricted-category-aircraft-for-the-transport-of-firefighters-for-wildfire,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18799.pdf,True
2026-18796,Airworthiness Directives; Airbus SAS Airplanes,Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-09-14,,2026-10-29,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-8804; Project Identifier MCAI-2025-01300-T,https://www.federalregister.gov/documents/2026/09/14/2026-18796/airworthiness-directives-airbus-sas-airplanes,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18796.pdf,True
2026-18782,"Board of Visitors, United States Military Academy (USMA BoV)",Notice,Notice of open Federal Advisory Committee meeting: in person.,2026-09-14,,,Defense Department; Army Department,,https://www.federalregister.gov/documents/2026/09/14/2026-18782/board-of-visitors-united-states-military-academy-usma-bov,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18782.pdf,True
2026-18781,Sunshine Act Meeting,Notice,,2026-09-14,,,Securities and Exchange Commission,,https://www.federalregister.gov/documents/2026/09/14/2026-18781/sunshine-act-meeting,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18781.pdf,True
2026-18780,Promoting Fair and Open Competitive Bidding in the E-Rate Program; Schools and Libraries Universal Service Support Mechanism,Rule,Final rule; announcement of effective date.,2026-09-14,2026-09-14,,Federal Communications Commission,"WC Docket No. 21-455, CC Docket No. 02-6; FCC 26-30; FR ID 366213",https://www.federalregister.gov/documents/2026/09/14/2026-18780/promoting-fair-and-open-competitive-bidding-in-the-e-rate-program-schools-and-libraries-universal,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18780.pdf,True
2026-18779,Sunshine Act Meetings,Notice,,2026-09-14,,,Securities and Exchange Commission,,https://www.federalregister.gov/documents/2026/09/14/2026-18779/sunshine-act-meetings,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18779.pdf,True
2026-18778,Review of the Commission's Assessment and Collection of Regulatory Fees for Fiscal Year 2026,Rule,Final rule.,2026-09-14,2026-09-14,,Federal Communications Commission,MD Docket No. 26-94; FCC 26-59; FR ID 366139,https://www.federalregister.gov/documents/2026/09/14/2026-18778/review-of-the-commissions-assessment-and-collection-of-regulatory-fees-for-fiscal-year-2026,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18778.pdf,True
2026-18777,Administrative Declaration of a Disaster for the State of Texas,Notice,Notice.,2026-09-14,,,Small Business Administration,Disaster Declaration #21859 and #21860; TEXAS Disaster Number TX-20089,https://www.federalregister.gov/documents/2026/09/14/2026-18777/administrative-declaration-of-a-disaster-for-the-state-of-texas,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18777.pdf,True
2026-18776,Sport Pilot Practical Test Standards Alignment,Rule,Final rule.,2026-09-14,2026-09-14,,Transportation Department; Federal Aviation Administration,Docket No.: FAA-2025-3519; Amendment No. 61-161,https://www.federalregister.gov/documents/2026/09/14/2026-18776/sport-pilot-practical-test-standards-alignment,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18776.pdf,True
2026-18775,Request for Comments on Significant Foreign Trade Barriers for the 2027 National Trade Estimate Report,Notice,Notice and request for comments.,2026-09-14,,,"Trade Representative, Office of United States",Docket Number USTR-2026-0498,https://www.federalregister.gov/documents/2026/09/14/2026-18775/request-for-comments-on-significant-foreign-trade-barriers-for-the-2027-national-trade-estimate,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18775.pdf,True
2026-18774,Information Collection Being Reviewed by the Federal Communications Commission,Notice,Notice; request for comments.,2026-09-14,,2026-11-13,Federal Communications Commission,OMB 3060-1280; FR ID 366459,https://www.federalregister.gov/documents/2026/09/14/2026-18774/information-collection-being-reviewed-by-the-federal-communications-commission,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18774.pdf,True
2026-18773,Reliability Technical Conference; Second Supplemental Notice of Reliability Technical Conference,Notice,,2026-09-14,,,Energy Department; Federal Energy Regulatory Commission,Docket No. AD26-8-000,https://www.federalregister.gov/documents/2026/09/14/2026-18773/reliability-technical-conference-second-supplemental-notice-of-reliability-technical-conference,https://www.govinfo.gov/content/pkg/FR-2026-09-14/pdf/2026-18773.pdf,True
